Row ID,state,account_length,area_code,international_plan,voice_mail_plan,number_vmail_messages,total_day_minutes,total_day_calls,total_day_charge,total_eve_minutes,total_eve_calls,total_eve_charge,total_night_minutes,total_night_calls,total_night_charge,total_intl_minutes,total_intl_calls,total_intl_charge,number_customer_service_calls,churn
8121,,,415,,,,,,18.9,263.5,,22.4,,128,,,,2.43,6,1
8122,NJ,113,,yes,,0,,,20.81,,116,19.02,,,,,5,,3,0
8123,SD,105,415,,no,,251.6,88,42.77,,,,,,,,,,1,0
8124,NJ,,,no,yes,,,,16.37,179.6,,15.27,166.3,121,7.48,,2,2.78,,0
8125,NV,148,,no,,0,,,36.75,185.7,105,15.78,,,13.5,,5,,,0
8126,WI,,,,,0,,,,298.6,100,25.38,216.9,99,,,3,3.73,,0
8127,,109,,,,0,,72,34.02,,,,,,,11.9,,,,0
8128,NM,,,,no,,,,,,,,256.3,,,10.2,,,,0
8129,,45,,no,,22,,84,,,,,,,,,,,,0
8130,OK,,415,no,,,151.6,107,,155.4,,,,112,10.8,,,,1,0
8131,CT,,,no,no,,,,,,118,14.2,,,3.25,,,,,0
8132,,63,415,no,no,,,75,,,118,12.57,,,11.37,11.2,,3.02,,0
8133,,,,,no,0,175.4,,,,,8.36,,,,,,,,0
8134,,78,408,,no,0,220,95,,179.9,121,,188.2,,,,,3.11,,0
8135,SC,93,,no,,0,,,32.33,262.2,64,,,,,8.8,4,2.38,,0
8136,TN,,,,,,,79,24.99,,103,13.8,,,,10.5,,,,0
8137,TX,,408,,,28,,70,,,,13.16,,105,,,,2.86,,0
8138,WV,90,,,no,,,,,161.9,,,269.7,,,12.5,6,3.38,,0
8139,,108,,,,,,,,224.2,92,,140.1,57,,,,,,0
8140,OR,21,,,yes,31,135.9,,,271,,,,,8.06,,7,,,0
8141,ME,,415,,,,,,,193,,,,,,,4,,,0
8142,,,,no,,,183.1,,31.13,232.6,110,,248.3,110,11.17,,,2.27,,0
8143,,,510,,,,,95,34.22,,,,,101,10.49,,4,,,0
8144,NJ,,415,no,,,,,29.84,,,,,96,10.93,,3,,1,0
8145,SC,145,408,no,no,0,,,,,,,,,,10,,2.7,,0
8146,,,,,,,,,,317.2,,,119.2,,,8.3,8,,,0
8147,,,,no,,0,,,,,127,16.93,,102,7.9,,2,3.94,,0
8148,,,408,,,36,190.3,,,,,21.81,214.9,,,3.8,,1.03,1,0
8149,,64,408,no,yes,27,,,,169.7,,14.42,,,,,,,,0
8150,,,,yes,yes,,220.7,,,,110,,190.5,,,,6,3.56,,1
8151,,19,510,no,,0,,,,,,22.92,175.3,,7.89,,,2.57,,1
8152,WV,,,no,,0,,,,221,100,18.79,227.1,,,,,2.75,0,0
8153,,104,,,no,0,225.9,,,,,13.84,,,12.24,,,,1,0
8154,,80,,,no,,,,33.17,,,18.19,,,,9.2,,,2,0
8155,,,408,no,,,,,,138.5,90,11.77,,,7.61,8.6,4,2.32,,0
8156,KY,108,,,no,0,73.8,,,,,,,98,,10.9,,2.94,2,0
8157,,,,,,,,87,,,,,,,,7.2,7,,,0
8158,NY,,,,,,153.7,105,,188.6,87,,,,9.04,10.7,,2.89,,0
8159,,165,,,no,0,,126,,,,,,,10.28,,,0,,0
8160,,,,no,no,,,,,,95,,241.6,,10.87,11.4,,,,0
8161,OH,,408,,no,,105,150,17.85,251.6,,,258,93,,14.9,5,4.02,,0
8162,WA,,415,,,,161.3,,27.42,,,21.28,,92,,6.6,,,,0
8163,,107,415,,,0,,101,37.79,,,24.31,249.4,,,,,,1,1
8164,,,415,no,,31,104.9,,,237.6,,20.2,263.4,104,11.85,7.7,,,,0
8165,KY,,,,,0,192.1,,32.66,,,13.91,169.7,,,6.1,,,0,0
8166,,164,,no,yes,27,,102,,168.8,,14.35,,,10.98,,9,2.59,,0
8167,TN,,,,,35,,,,,,,,,,15,,,,0
8168,,,,,,0,181.5,121,,,,18.56,,103,,,5,,,0
8169,,118,415,no,,,91.5,,,219.9,113,,229,,10.31,,,,,0
8170,ID,,,,yes,33,270.8,,,,110,,,104,,,,,,0
8171,,,,,,,139.8,,,,91,11.75,,88,,,6,,,0
8172,,,415,,no,,,,39.32,,,,217.4,106,9.78,,,,3,0
8173,WV,106,510,,no,,194.8,,,213.4,,,190.8,92,,,7,,,0
8174,,101,,,,,,89,,199.6,,,,,2.4,11.5,,,1,0
8175,WA,,,,,,37.7,,6.41,,,,226.6,101,10.2,4.9,,,,0
8176,,,,,,,,89,35.62,172.8,85,14.69,94.1,102,4.23,,,2.38,1,0
8177,MT,34,,,,,151.5,,,,,,,,8.99,10.7,,2.89,,0
8178,OR,120,,no,,0,,,,150.2,,12.77,151.8,96,,,,2.59,,0
8179,,72,,,no,0,,133,24.02,,,11.47,227.5,97,,,,3.02,,0
8180,CT,80,,,,0,,,20.08,,,12.27,,,10.13,,6,,1,0
8181,TX,66,415,no,,35,,100,32.44,,93,22.21,,,,,,,,0
8182,WV,,415,,,0,,110,,,82,10.97,,,,,,2.89,0,0
8183,,,,no,yes,,257.2,,,,,,,118,,,4,,,0
8184,,,415,,,,,103,,,,,263.9,96,,8.5,6,,2,0
8185,,,415,no,,0,,44,,,,,,97,,8.7,4,,,1
8186,,25,510,no,no,,,,41.24,,117,17.77,,,,,,,2,0
8187,,,,yes,,28,126.9,,,,102,14.19,,,,8.8,3,2.38,,1
8188,IL,,,no,yes,38,163.3,,27.76,,114,11.56,,,11.21,,,,,0
8189,NE,139,,,yes,25,138.3,96,,,,,,83,,8.3,8,2.24,,0
8190,UT,133,,,no,0,,86,,234.6,97,,,139,,14.8,,,3,1
8191,,,415,,no,0,,93,20.28,,,,,,9.54,,,2.35,,0
8192,,21,,,,,,,15.74,,70,,,78,,11.3,3,3.05,5,1
8193,NM,,415,,,33,183.3,115,31.16,201.4,87,,,84,,10.4,,,,0
8194,IN,,408,no,no,,,,,,79,,,,,,6,,5,0
8195,HI,,,,,28,,95,,,97,,,,,,,0,,0
8196,,92,415,no,no,0,,90,24.8,,,12.59,,93,,,,,,0
8197,,,408,,no,,,,,,,,,,,,7,,,0
8198,NV,,,,,,209.1,127,,106.1,80,,,90,8.08,,6,,,0
8199,,,,,,27,,,23.82,,,,257.9,,,,,,,0
8200,,155,,,yes,,183.3,,,,,,,90,,,,,,0
8201,,,,,no,0,119,,,,,,,,,,3,3.11,,0
8202,AK,59,408,,,,,,27.12,,123,14.21,138.6,106,6.24,10.2,,,,0
8203,LA,,415,,no,,,,,178.6,,,,131,10.13,11.5,6,3.11,,0
8204,NV,,,,no,,,,48.69,,,,,,,,6,1.86,1,1
8205,WY,62,415,,,0,,132,29.31,230.5,100,,228.2,,,,,,0,0
8206,,,,,,0,177.4,136,,240.3,,,,133,,12,3,3.24,0,0
8207,ID,103,,no,,0,,,29.7,148,,12.58,168.2,,7.57,15.8,,4.27,,1
8208,,,,,,0,116.8,,19.86,,123,,,101,9.79,12,,,1,0
8209,,115,415,,no,,,104,,,,,,,9.38,,,1.46,,0
8210,OH,,415,,yes,,,95,,250.7,,21.31,,86,,,,,,0
8211,DE,,,no,no,,,,33.75,266.6,100,,243.3,,10.95,8,7,,,0
8212,,,,no,,,,102,32.54,361.8,,,147.5,132,,,,,1,0
8213,OR,,,no,no,,105.4,70,17.92,,122,,,,10.06,7.8,,,0,0
8214,,100,415,no,,0,,152,,148.3,,,,,8.09,,5,,2,0
8215,,87,415,no,,,204.8,,34.82,,,13.69,285.7,,,9.5,3,2.57,,0
8216,,,,,no,,,84,,,,,215.5,,9.7,,,,0,0
8217,MO,,415,,no,,,,28.2,,97,20.05,,120,,,5,3.24,,0
8218,ME,,,,no,,,,,,,10.98,,,9.93,,,3.48,1,0
8219,,,,no,no,0,107.9,,18.34,,109,,,119,10.29,,,,,0
8220,OH,,415,no,yes,,220.1,,,222.2,,18.89,158.4,96,7.13,,8,3.54,,0
8221,,,510,,,,,,42.26,119.3,,10.14,194.3,,8.74,,,,,0
8222,,,510,,,,,,,140.9,,11.98,,,8.09,,,2.13,0,0
8223,,57,415,,no,,,74,46.36,,,19.12,,,,10.5,,2.84,,1
8224,,75,,,yes,,,93,,170.8,108,14.52,,,4.7,11.2,8,3.02,1,0
8225,,,408,yes,,,,,27.2,175.4,,,,,,9.9,3,,2,0
8226,,138,,,,,205.9,,,257.1,,,209,,,,8,,,0
8227,,,,no,no,,247.8,,42.13,255.1,98,21.68,224.1,105,10.08,,6,,1,1
8228,,130,510,,yes,,,,,234.8,,19.96,121.8,,5.48,,,2.27,,0
8229,,109,510,no,,,,,,,,,,80,,5.9,9,1.59,,0
8230,,,,no,no,,168.3,,,221.2,,,,,10.85,,1,3.38,,0
8231,DC,,,,,,,,,196.5,,,230.1,,,,,,1,0
8232,,,,,,,109.1,,,,76,12.1,,,,,,2.94,,0
8233,,,,,,,,107,24.21,,,,,,,,,3,1,0
8234,VT,,,no,,,190.4,,32.37,,,18.33,161.2,,,,1,2.7,,0
8235,ME,,,,yes,26,,101,,,,,255.3,127,,,,,,1
8236,MI,,408,,no,,133.3,,,247.8,,,219,,9.86,11.3,,,,1
8237,NC,,415,,,,,100,,230.4,,,,,10.87,7.8,5,2.11,2,1
8238,UT,,415,,no,0,,108,,220.2,,18.72,,,8.28,5.1,,,0,0
8239,,,510,,,,,97,,,88,,,128,,,,,3,0
8240,,133,415,no,,,226.8,,,,,,,89,7.2,9.2,,,0,0
8241,,,,no,no,0,187.8,,31.93,248.6,86,,208.8,,9.4,,5,2.86,0,0
8242,,160,,no,,0,,,,,,,,,,,4,,,0
8243,,77,,,no,,245.2,87,41.68,254.1,83,,,91,10.77,7.5,,,0,1
8244,MD,,415,no,yes,,,107,,280.4,132,23.83,,,,,,3.05,,0
8245,,,,,,22,167.7,,28.51,246.8,91,,203.9,,,7.5,,,1,0
8246,,,,,,0,158,,26.86,,,,,89,,,,,1,0
8247,,64,415,no,,,,100,20.13,144.1,,,158.1,91,7.11,,,2.3,,0
8248,WI,120,,no,,29,,140,,,89,,,83,,,6,2.86,0,0
8249,,100,510,,,0,,,,,122,,156.2,,,,,,,0
8250,,,,,,,,113,31.09,239.6,,,229.8,,,,,1.49,2,0
8251,MA,145,,,no,0,,89,,,,,,69,,,4,3.35,,0
8252,MD,,,,yes,,174.5,120,,217.5,95,,,,9.91,12.2,,3.29,,0
8253,IA,79,,,,,,114,,,93,20.71,211.9,114,9.54,,,,,0
8254,,71,,,,,211.2,70,35.9,,,,225.8,,,12.3,,,0,0
8255,,34,,,,,,115,,204.8,,17.41,143,83,,3.5,,,0,0
8256,,,,,no,,,,26.13,160.3,,13.63,,,,,,,,0
8257,,106,415,,no,,,89,,,67,,,90,4.59,,4,,3,0
8258,FL,,415,,yes,26,220.5,94,,,126,,,,,,,1.59,,0
8259,,116,510,no,,,,,32.22,,,16.13,,,,13.1,,3.54,,0
8260,OR,33,,,,29,,,,117.9,,,279.2,,12.56,,,3.75,,1
8261,MS,98,415,,yes,,245.5,54,,292.7,83,,184,,8.28,,7,2.92,1,0
8262,,70,415,no,,,,100,1.34,,83,,,,,12.1,,,,0
8263,KS,,,no,no,0,,,48.77,,121,22.17,,,,,6,,0,1
8264,MA,132,415,,,,,,,,107,22.94,,,10.31,7.1,,,,0
8265,,,,no,,0,164.5,,,,87,,,,,,3,,4,0
8266,FL,,,no,yes,26,,82,,,,19.27,,,,,,,1,0
8267,CO,,415,,,0,215.6,,,,119,,,,8.75,3.6,5,,1,0
8268,,,,,,,74.5,117,12.67,,,,192.2,,8.65,9.8,,,,0
8269,HI,86,,,,,,,33.64,,100,,,120,,10.1,9,2.73,0,0
8270,,124,,,,,160.9,,,,152,12.26,,,,12.9,12,,,0
8271,MN,,408,,no,,156.4,105,,185.5,,,226.7,,10.2,11.8,3,3.19,,0
8272,,,415,,yes,21,,,,,116,19.41,,108,7.5,7.1,,,1,0
8273,,139,415,,,0,181.6,,,335.7,,28.53,,,,8.3,6,2.24,,0
8274,,54,,no,no,0,159.8,,,264,64,,,,5.21,9.7,,,2,0
8275,OH,98,408,no,,0,,129,,,113,,,94,,,,,,1
8276,,,415,no,no,0,202,,,168.9,,,,119,,,4,,1,0
8277,OK,116,510,,,0,,,,140.9,,,272.6,,12.27,,,2.03,,0
8278,,,415,,,,,126,35.17,264.4,,,,,,9.3,,2.51,,0
8279,LA,,,no,,,202,126,34.34,163.5,86,,,84,,,,,1,0
8280,,,408,,,,,99,,,,,133.9,107,,,3,,,1
8281,,139,,,,,203.5,,34.6,,72,,,,,,6,3.62,1,1
8282,WA,111,,,no,0,152.2,114,,137.2,,11.66,,,8.37,,,,,0
8283,,,,,,,231.8,,,232.9,79,,,,9.31,,,,,0
8284,,,408,,,,178.8,90,30.4,141.2,,,,,,,5,,2,0
8285,NJ,,,,no,0,,,,,,17.75,,,,,,3,,1
8286,,,,no,no,0,190.2,,32.33,209.2,75,17.78,102.1,,,,,,,1
8287,,105,,no,,,,112,,,,,,,,,3,2.35,2,0
8288,NC,127,415,,,,82.2,95,,163.3,,,264.9,104,11.92,,,,0,0
8289,,92,408,no,yes,,,,,,,,,108,,,,,,0
8290,,,,no,no,,183.2,131,31.14,,73,,292.8,,,,5,,2,0
8291,,109,,,no,,,,,,103,,,,,10.5,6,,,0
8292,,,,no,no,,146.3,108,24.87,,,14.6,167.5,66,7.54,5.3,,,,0
8293,,102,415,,,,,56,22.02,354.2,,30.11,145.5,,,,,,1,0
8294,,,408,,,0,174,85,,241.1,,20.49,,94,9.35,,,,1,0
8295,ND,,,,no,0,,,,,,,,,,10.8,4,,,0
8296,,,,no,no,,,,,,,20.8,221.5,136,,7.7,,,,0
8297,,,,,no,0,,,,200.8,98,,192.2,,,9.8,,,,0
8298,,,415,,,0,96.7,97,,,95,,,,,9.7,3,2.62,2,0
8299,NH,,510,no,,,192,,,140.4,97,,,94,,,,2.05,,0
8300,FL,142,415,,yes,,,,,239.5,,,,,11.44,,9,,,0
8301,,,,no,,25,,140,,197.4,,,,,,10.6,,2.86,1,0
8302,NV,,415,,,,,,,,,,158.6,59,,,,2.75,2,0
8303,,141,510,,,,149.7,,,,118,,220.3,,,,2,,,0
8304,,,,,,0,229.3,93,38.98,,,,168.2,,,8.8,3,,,0
8305,,43,415,no,no,,,,,160.9,,,279.5,,12.58,,3,,,0
8306,,,,no,,28,,,33.69,,,11.82,199.1,,8.96,,,2.38,2,0
8307,IN,,415,no,,,218.7,104,,155,144,13.18,,117,4.46,12.1,4,3.27,,0
8308,,122,408,,,,,,22.81,,132,19.32,122.4,,5.51,,2,2.3,,0
8309,,,,,,,,96,,192.6,63,16.37,,125,,,,,,0
8310,,85,,no,no,,,,,,,,202.2,76,,,5,3.38,0,0
8311,DC,,,,,,,,14.57,,67,,142.4,,6.41,,5,,2,0
8312,,53,415,no,,,168.8,97,,220.3,,,154.3,113,6.94,,,2.94,0,0
8313,,79,510,no,,31,,90,,243,135,,,92,3.44,,8,,,0
8314,ID,,,,,0,,110,,253.3,,,161.3,,,10.2,,2.75,,1
8315,ND,,,,yes,,193,106,,153.6,106,,,,11.72,,,,2,0
8316,GA,,,,no,,,,,186.3,131,,178.3,,,12.7,1,,,0
8317,ID,123,,,,,,122,,,,,150.1,,,12.9,11,3.48,,1
8318,,,415,,no,,111.7,,,,,15.94,,,,11.6,10,,2,0
8319,ND,,,,,0,,,28.8,253.5,113,,197.1,93,8.87,,,,,0
8320,,,415,,,,,,,166.7,,14.17,,,,11.1,,,,0
8321,ME,,,,yes,,254.9,108,,,,,,,8.59,,,,2,0
8322,TN,,,,,0,185,120,,,,,170.5,,,14.1,3,,,0
8323,NM,65,,no,,,148.7,,25.28,,94,,149.5,107,,,,,,0
8324,DE,,,,,,,95,31.31,,,,,113,6.45,12.8,,3.46,2,0
8325,,,415,,,0,,,42.99,,,15.16,,,,,7,2.57,3,0
8326,,149,,no,yes,,,77,33.81,274,88,,190.7,76,,14.3,9,,,0
8327,,142,,no,,,231.2,,39.3,174.8,,,,87,,,,3.35,,0
8328,WY,,,,,,263.8,,,,,,208.1,109,,8.5,,2.3,3,0
8329,,29,408,,no,0,196.8,81,33.46,168,110,,132.6,,5.97,12.7,7,,,0
8330,NY,,415,no,,,,,24.58,,66,,253.2,113,11.39,,9,2,2,0
8331,FL,,415,,,15,113.9,102,19.36,,,12.35,195.2,,8.78,,9,,,0
8332,AZ,70,415,no,,,,,17.8,,,,,,,,7,4.27,3,0
8333,OH,169,,,,,147.2,,,,123,,142.1,,,,,,,0
8334,WI,78,408,,no,0,87,102,,193.6,,,,,,11,,,0,0
8335,,,408,no,,,,85,,,,25.15,,104,,,1,3.38,,0
8336,WI,62,415,,no,,,66,47.77,,,,77.9,,3.51,,,0,,0
8337,,,408,no,no,,,,,205.6,108,17.48,210.2,,,,3,2.48,2,0
8338,,,,,,,159.4,,27.1,91,94,,199.5,,,,3,,,0
8339,WA,,,,yes,,,65,,172.7,,14.68,104.5,,,11.3,5,,,0
8340,,,408,,yes,,,,22.36,,,,177.3,117,,10.9,5,,,0
8341,SD,,,,yes,,,,28.93,192.4,,16.35,112,,5.04,,1,,,0
8342,IA,,,,,0,177.4,102,,,,18.29,132.4,120,5.96,6.6,,1.78,,1
8343,IN,,,no,,,,98,,,,,244.8,,,,,0,,0
8344,,,408,,,31,,,,,,19.13,,,10.56,,1,2.89,2,0
8345,,112,415,no,,31,225.2,,,,117,,249.7,87,11.24,,,,4,0
8346,,,,,yes,,247,,,125.6,,10.68,,90,,,,,,0
8347,,82,,,,,137.8,,23.43,235.5,,20.02,,,12.06,,,,,0
8348,,,,,yes,33,119.6,,20.33,278.7,,23.69,263.4,,,,,1.59,,0
8349,,,,no,,,155.1,110,,,,,237.4,,,,,,,0
8350,,,,,no,,156.2,104,,,101,7.65,,116,9.23,7.3,,1.97,,0
8351,,127,408,no,,22,166,,,,103,,,68,,,,,,0
8352,,,,no,yes,,,88,,,102,,,71,,16.1,,,,0
8353,GA,143,408,,yes,,239.2,,40.66,235.5,112,,156.3,,,9.5,,,1,0
8354,ME,,415,,yes,29,,,40.73,182.1,80,,,100,5.32,,,,,0
8355,MA,121,,no,,24,,88,,348.5,108,,212.6,118,,,,2.03,,0
8356,,,,,,28,151.4,,,,97,12.95,250.1,109,11.25,,,,,0
8357,SD,128,510,,,32,223.5,81,,188.8,,,154.9,101,,,,2.54,,1
8358,,,,yes,,35,,88,30.77,,,,217.8,103,,11.1,,,1,0
8359,IA,,,,,,,130,,,,18.45,188.4,,,12.5,,3.38,0,0
8360,,,,,,0,,,,229,,,162.6,,,,2,,,0
8361,NC,139,415,yes,,0,,101,,,75,22.67,,,9.36,9,,2.43,3,0
8362,,100,,,no,0,247.8,,42.13,,,11.05,134.3,,,,2,,,0
8363,,,,no,,0,244.7,,41.6,,117,,281.5,,,,,1.78,1,0
8364,,106,,,no,,187.1,104,,250.2,,,144.9,81,,11,3,,,0
8365,NE,70,,,,,213.4,86,,204.7,77,17.4,,,,5.7,4,,,0
8366,,88,510,no,,0,138.3,,,,138,,179.1,110,8.06,9.6,,2.59,3,0
8367,AL,,,,,,,,36.53,,,,133.7,,,,,,,0
8368,TX,,408,no,,,269.8,106,45.87,228.8,,19.45,257.5,,11.59,,8,,1,1
8369,,,,,yes,29,185.6,,,,,,,,6.84,,5,,2,0
8370,IL,74,,no,,0,141.9,103,,,,,211.2,,,,11,2.94,,0
8371,,48,,no,,0,210.8,,35.84,,98,,,,,,,,2,0
8372,AZ,113,,,no,,,,,,,18.75,,,10.61,,3,2.4,0,0
8373,,104,,no,,,,,,,113,21.84,,,10.57,,3,2.7,,0
8374,,,510,no,,,,,,134.3,,11.42,215.6,,,,,4.19,2,0
8375,,,,,yes,,225,,38.25,191.3,79,16.26,226.7,79,10.2,9.1,3,2.46,,0
8376,,78,,,,,,98,32.13,,67,,217,,,11.3,,3.05,0,0
8377,OH,123,408,,,,,,,251.6,,,,93,,14.9,,,,0
8378,,,415,,,0,,66,,125.9,75,,,,,,,,,0
8379,,163,,,,0,82,,,,103,,,,,8,,2.16,1,0
8380,SD,209,415,,,0,,,,,92,21.96,,74,8.26,,,,,0
8381,,,,,,,,,39.42,,94,,110.4,,,14.3,6,,,0
8382,,,,no,no,0,,98,,,125,18.39,,,,18.4,3,,2,0
8383,,122,,,no,0,157.1,,,184.9,122,15.72,,,8.87,,5,2.3,,1
8384,,121,,,no,,215.6,,36.65,,,16.4,144,,,,,2.73,5,0
8385,,81,,no,,,,,,,103,,,,,6.7,2,,,0
8386,,95,415,,,0,,84,,,,,198.9,,8.95,,,,,1
8387,FL,,,,,,181.8,108,,198.6,,16.88,,,,,,2.51,,0
8388,,40,,,no,0,,,28.85,141.4,123,,,,,10.5,,2.84,,1
8389,,,,no,no,,,85,42.08,225.4,,,,,10.99,10.2,,,2,1
8390,,,415,,,0,,,17.17,,70,,,,15.01,11.1,,,,0
8391,,,415,,no,,,105,,,,14.56,,131,,8.3,2,2.24,0,0
8392,,,408,,,,242.8,,,234.1,80,,211.5,,,,,1.62,,0
8393,,106,,,,,235.2,121,,220.6,87,18.75,236.3,91,10.63,11.8,4,3.19,,0
8394,,70,,,no,,104.7,,,,,6.99,,110,,,,,3,0
8395,,,408,no,,,275.4,150,,,,,,,,13.6,,,,0
8396,,118,415,,,,,112,,,,,,,9.36,,,,0,0
8397,,84,,yes,yes,,,114,,,110,,199,,,,,2.16,,0
8398,,167,,,,30,,118,33.29,,,14.14,,,,11.7,,3.16,,0
8399,IA,,,,,,,,,,,,,,,,6,3.59,,0
8400,,123,,,yes,28,,105,21.2,,,21.28,216.4,128,9.74,7.8,,2.11,,0
8401,,126,408,,,27,,,,,,,,,3.44,,,,,0
8402,,,,no,,0,,,,,,,169.7,70,7.64,10.2,,,,0
8403,NY,31,,no,yes,28,,116,29.21,240.7,,,,,11.05,10.6,,,,0
8404,,,,,no,,,,,,,20.96,,91,,,4,,,0
8405,,82,,no,no,,200.3,,,,,,206.1,60,9.27,,1,1.92,4,0
8406,,,,yes,no,,,72,30.58,,98,,,89,8.58,,,3.73,,1
8407,,103,,,,0,,,24.02,253.6,,21.56,215.8,96,9.71,6.4,2,1.73,,0
8408,,,,no,,,,115,,150.3,,,176.2,,7.93,,1,2.51,,0
8409,,41,408,,no,,202.9,,34.49,,,13.07,113.5,92,,9,3,2.43,,0
8410,,,,,,,,119,43.57,,,21.94,,,,,,,1,0
8411,,,415,,no,,,,,,,,255.3,90,,,,,,1
8412,,,,,no,0,,,,256.1,,,176.6,135,7.95,,4,3,,0
8413,,,,no,,24,,129,36.43,,55,24.63,312.5,130,,,,,,0
8414,,138,,,,0,220.2,89,,88.3,125,,195.3,,,,,3.48,,0
8415,VA,,,,no,,,112,,,66,,,,,,6,,2,0
8416,SC,64,510,,,,154.6,,,83.4,,,,99,,,,,,0
8417,TX,152,,no,no,0,,102,,,94,,,,,3.4,4,,2,0
8418,LA,,415,,no,0,,,41.75,,101,14.71,,118,5.03,,7,3.83,,0
8419,,70,415,,,0,,,,136.4,,11.59,,,7.05,,,,,0
8420,RI,,,,,,,83,,,84,,245.4,93,11.04,,,,2,0
8421,,,415,,no,0,,77,,131.8,79,11.2,187.4,98,,,,2.54,6,1
8422,ME,105,408,no,yes,,209.6,68,,146.9,,,,,5.44,,3,,2,0
8423,MS,,,no,,,187.8,117,,,,11.03,132.3,,5.95,,,,2,0
8424,ID,134,415,,,0,,108,,,,,165.8,,7.46,,,2.97,,0
8425,WA,,408,,no,0,232.4,109,39.51,,,,231.2,,10.4,9.1,3,2.46,,0
8426,ME,77,415,,,,,117,,,,,171.5,,7.72,13.4,,,0,0
8427,,,510,,,0,,96,34.58,168.6,,14.33,173,,,,,,2,0
8428,DC,,510,,,31,,,18.31,,,16.06,,,8.83,,3,2.4,0,0
8429,,,408,no,,0,150.7,,,197.3,,,169,116,,,15,,1,0
8430,MT,,,no,no,0,,,,,96,20.97,,,,7,,,,0
8431,,,,no,,,,114,,,83,21.44,,,,4.4,8,,,0
8432,,116,415,,no,0,,73,,,87,,,89,7.14,,,,3,0
8433,,,510,,yes,,189.7,66,,,65,18.09,,,,,5,,1,0
8434,,,415,,no,,,96,14.2,,,,,,,12.6,,3.4,0,0
8435,,72,,,no,0,,,,158.6,,13.48,269.3,118,,6.8,,1.84,,0
8436,WV,51,408,,no,0,169.3,111,28.78,139.5,,11.86,,87,,12,3,3.24,0,0
8437,,,,,,25,144.1,144,,,,14.25,,,,,,,,0
8438,CO,,408,,,,271.8,,,,,,,,,,2,,4,1
8439,DE,,,,,,,,35.6,,78,,,,,11.3,,,,0
8440,,130,408,,,,152.9,,,213.2,,,,114,,,,2.92,2,0
8441,,156,408,,,,174.3,,29.63,186.6,,,,,11.62,,,,3,0
8442,,,408,,,,155.4,,26.42,,122,,,97,,,,1.57,1,0
8443,,177,415,no,yes,27,230.2,,,196.1,,,215.4,,9.69,10.4,,,,0
8444,,,,,yes,23,,,,183.6,,15.61,205.5,,9.25,,3,1.92,,0
8445,AL,,415,no,,,210.3,66,,,,,,,,,,,,0
8446,PA,,408,no,yes,,,,17.85,,,,174.1,,,10.2,2,,,1
8447,,,510,,,0,,125,,250.7,,21.31,289.3,,,,9,,1,0
8448,,,415,no,,,,112,,,43,,,,12.03,,,,,0
8449,AZ,,,no,no,0,58.9,125,,,,,,,,,,2.54,,0
8450,,62,,,no,,,,17,,,14.75,,,9.81,10.1,,2.73,,0
8451,,,408,,,,,,,,,16.62,223.3,,10.05,6,,1.62,1,0
8452,,,,no,,37,,,,177.6,98,,,,,,,,2,0
8453,,,,,,,,,31.09,,,,,,,,4,,2,0
8454,,118,,no,no,0,,122,,,78,,195.3,,8.79,,7,,,0
8455,,,,,,0,55.6,,,,,,,,7.93,11.3,,,,0
8456,,121,,,no,0,,,,,104,,,,5.28,,,,,0
8457,,89,,,no,,125.6,108,,,90,,181.7,108,8.18,5.4,5,,,0
8458,CT,,510,no,yes,33,81.6,120,,,,20.03,,,,9.9,,,,0
8459,UT,,408,,no,,192.6,,,178.9,,15.21,,,,,,,,0
8460,,,415,no,yes,47,141.6,,,,,,203.6,,,,,2.75,,0
8461,,68,510,,no,0,141.9,,,,94,,223.5,,,,,,,0
8462,,128,415,no,,,265.1,110,45.07,,,,,,,,3,,,0
8463,WV,,,no,,,111.7,121,18.99,,119,,,,11.41,13.1,,,1,0
8464,,179,,no,,,,,37.26,,,12.7,244.7,104,,,,,0,0
8465,OR,161,,,,0,105.4,70,,,122,,223.6,,,7.8,5,,0,0
8466,DE,129,408,,no,0,,122,27.42,,95,18.75,224.7,104,10.11,,3,2.59,,0
8467,KY,,415,no,,,,,22.19,,117,11.15,,63,11.91,13,6,3.51,,0
8468,CO,,408,no,,23,,,20.49,227.8,115,19.36,,100,7.13,10.2,,,,0
8469,MT,147,,,yes,35,,,33.54,141.1,,11.99,212.1,90,,10.1,4,2.73,,1
8470,,98,,,,,161,117,,,,,227.7,,,,,,4,0
8471,,63,,,,0,,78,21.88,240.8,,20.47,,,,,6,,1,0
8472,MS,,,,,0,,,19.02,,,18.96,,,,,,,,0
8473,,92,,,,,,116,29.29,266.2,,22.63,228.2,,10.27,,,,1,0
8474,,,,no,no,,,95,,,70,12.91,260.1,,,12.2,,3.29,3,0
8475,FL,75,,,,26,,86,20.15,213.9,,18.18,,,,,3,,2,0
8476,,,510,,,0,191.9,107,,206.9,,,,,12.24,12.6,2,,1,0
8477,OH,73,,,,,,,31.18,242,115,20.57,,,9.06,,,,4,0
8478,,67,415,,,40,,,17.83,216.3,,18.39,217.4,,,,,2.59,,0
8479,WA,,,no,,31,,,38.01,235.6,,,,,6.89,,8,1.27,,0
8480,,,,yes,,,,99,33.61,,,16.05,254.6,80,11.46,19.2,,,,1
8481,WA,,,,,,191.1,,32.49,282.8,56,24.04,,,,,,3.24,2,0
